adapter,group,family,register,cell,condition,variant,arrival,available,correct,absolute_error,octave_error,two_octave_error
repaired,for-08,fundamental,0,joint,swap,0,12,1.0,1.0,0.003767180561192518,0.0,0.0
old,for-08,fundamental,0,joint,swap,0,13,1.0,1.0,1.4275673676955591e-05,0.0,0.0
repaired,for-08,fundamental,0,joint,swap,0,13,1.0,1.0,0.001031303862710331,0.0,0.0
old,for-08,fundamental,0,joint,swap,1,0,1.0,1.0,2.4143421560394593e-05,0.0,0.0
repaired,for-08,fundamental,0,joint,swap,1,0,1.0,1.0,0.008622373448043768,0.0,0.0
old,for-08,fundamental,0,joint,swap,1,1,1.0,1.0,3.6749455189166724e-05,0.0,0.0
repaired,for-08,fundamental,0,joint,swap,1,1,1.0,1.0,0.01292348162594159,0.0,0.0
old,for-08,fundamental,0,joint,swap,1,2,1.0,1.0,3.62586863227321e-05,0.0,0.0
repaired,for-08,fundamental,0,joint,swap,1,2,1.0,1.0,0.005068453185284483,0.0,0.0
old,for-08,fundamental,0,joint,swap,1,3,1.0,1.0,8.370062999829564e-05,0.0,0.0
repaired,for-08,fundamental,0,joint,swap,1,3,1.0,1.0,0.007198553938095653,0.0,0.0
old,for-08,fundamental,0,joint,swap,1,5,1.0,1.0,2.4143421560394593e-05,0.0,0.0
repaired,for-08,fundamental,0,joint,swap,1,5,1.0,1.0,0.008622373448043768,0.0,0.0
old,for-08,fundamental,0,joint,swap,1,6,1.0,1.0,9.608388384885203e-05,0.0,0.0
repaired,for-08,fundamental,0,joint,swap,1,6,1.0,1.0,0.011877520993521351,0.0,0.0
old,for-08,fundamental,0,joint,swap,1,7,1.0,1.0,3.62586863227321e-05,0.0,0.0
repaired,for-08,fundamental,0,joint,swap,1,7,1.0,1.0,0.005068453185284483,0.0,0.0
old,for-08,fundamental,0,joint,swap,1,8,1.0,1.0,3.5846691659457974e-06,0.0,0.0
repaired,for-08,fundamental,0,joint,swap,1,8,1.0,1.0,0.003020557423088377,0.0,0.0
old,for-08,fundamental,0,joint,swap,1,11,1.0,1.0,3.0410462467518127e-05,0.0,0.0
repaired,for-08,fundamental,0,joint,swap,1,11,1.0,1.0,0.0006261484068786277,0.0,0.0
old,for-08,fundamental,0,joint,swap,1,12,1.0,1.0,3.5422981571109347e-05,0.0,0.0
repaired,for-08,fundamental,0,joint,swap,1,12,1.0,1.0,0.003767180561192518,0.0,0.0
old,for-08,fundamental,0,joint,swap,1,13,1.0,1.0,1.4275673676955591e-05,0.0,0.0
repaired,for-08,fundamental,0,joint,swap,1,13,1.0,1.0,0.001031303862710331,0.0,0.0
old,for-08,fundamental,0,joint,shuffle,0,0,1.0,1.0,2.4143421560394593e-05,0.0,0.0
repaired,for-08,fundamental,0,joint,shuffle,0,0,1.0,1.0,0.008622373448043768,0.0,0.0
old,for-08,fundamental,0,joint,shuffle,0,1,1.0,1.0,9.608388384885203e-05,0.0,0.0
repaired,for-08,fundamental,0,joint,shuffle,0,1,1.0,1.0,0.011877520993521351,0.0,0.0
old,for-08,fundamental,0,joint,shuffle,0,2,1.0,1.0,3.62586863227321e-05,0.0,0.0
repaired,for-08,fundamental,0,joint,shuffle,0,2,1.0,1.0,0.005068453185284483,0.0,0.0
old,for-08,fundamental,0,joint,shuffle,0,3,1.0,1.0,3.5846691659457974e-06,0.0,0.0
repaired,for-08,fundamental,0,joint,shuffle,0,3,1.0,1.0,0.003020557423088377,0.0,0.0
old,for-08,fundamental,0,joint,shuffle,0,5,1.0,1.0,2.4143421560394593e-05,0.0,0.0
repaired,for-08,fundamental,0,joint,shuffle,0,5,1.0,1.0,0.008622373448043768,0.0,0.0
old,for-08,fundamental,0,joint,shuffle,0,6,1.0,1.0,3.6749455189166724e-05,0.0,0.0
repaired,for-08,fundamental,0,joint,shuffle,0,6,1.0,1.0,0.01292348162594159,0.0,0.0
old,for-08,fundamental,0,joint,shuffle,0,7,1.0,1.0,3.62586863227321e-05,0.0,0.0
repaired,for-08,fundamental,0,joint,shuffle,0,7,1.0,1.0,0.005068453185284483,0.0,0.0
old,for-08,fundamental,0,joint,shuffle,0,8,1.0,1.0,8.370062999829564e-05,0.0,0.0
repaired,for-08,fundamental,0,joint,shuffle,0,8,1.0,1.0,0.007198553938095653,0.0,0.0
old,for-08,fundamental,0,joint,shuffle,0,11,1.0,1.0,3.0410462467518127e-05,0.0,0.0
repaired,for-08,fundamental,0,joint,shuffle,0,11,1.0,1.0,0.0006261484068786277,0.0,0.0
old,for-08,fundamental,0,joint,shuffle,0,12,1.0,1.0,3.5422981571109347e-05,0.0,0.0
repaired,for-08,fundamental,0,joint,shuffle,0,12,1.0,1.0,0.003767180561192518,0.0,0.0
old,for-08,fundamental,0,joint,shuffle,0,13,1.0,1.0,1.4275673676955591e-05,0.0,0.0
repaired,for-08,fundamental,0,joint,shuffle,0,13,1.0,1.0,0.001031303862710331,0.0,0.0
old,for-08,fundamental,0,joint,shuffle,1,0,1.0,1.0,2.4143421560394593e-05,0.0,0.0
repaired,for-08,fundamental,0,joint,shuffle,1,0,1.0,1.0,0.008622373448043768,0.0,0.0
old,for-08,fundamental,0,joint,shuffle,1,1,1.0,1.0,9.608388384885203e-05,0.0,0.0
repaired,for-08,fundamental,0,joint,shuffle,1,1,1.0,1.0,0.011877520993521351,0.0,0.0
old,for-08,fundamental,0,joint,shuffle,1,2,1.0,1.0,3.62586863227321e-05,0.0,0.0
repaired,for-08,fundamental,0,joint,shuffle,1,2,1.0,1.0,0.005068453185284483,0.0,0.0
old,for-08,fundamental,0,joint,shuffle,1,3,1.0,1.0,8.370062999829564e-05,0.0,0.0
repaired,for-08,fundamental,0,joint,shuffle,1,3,1.0,1.0,0.007198553938095653,0.0,0.0
old,for-08,fundamental,0,joint,shuffle,1,5,1.0,1.0,2.4143421560394593e-05,0.0,0.0
repaired,for-08,fundamental,0,joint,shuffle,1,5,1.0,1.0,0.008622373448043768,0.0,0.0
old,for-08,fundamental,0,joint,shuffle,1,6,1.0,1.0,3.6749455189166724e-05,0.0,0.0
repaired,for-08,fundamental,0,joint,shuffle,1,6,1.0,1.0,0.01292348162594159,0.0,0.0
old,for-08,fundamental,0,joint,shuffle,1,7,1.0,1.0,3.62586863227321e-05,0.0,0.0
repaired,for-08,fundamental,0,joint,shuffle,1,7,1.0,1.0,0.005068453185284483,0.0,0.0
old,for-08,fundamental,0,joint,shuffle,1,8,1.0,1.0,3.5846691659457974e-06,0.0,0.0
repaired,for-08,fundamental,0,joint,shuffle,1,8,1.0,1.0,0.003020557423088377,0.0,0.0
old,for-08,fundamental,0,joint,shuffle,1,11,1.0,1.0,3.0410462467518127e-05,0.0,0.0
repaired,for-08,fundamental,0,joint,shuffle,1,11,1.0,1.0,0.0006261484068786277,0.0,0.0
old,for-08,fundamental,0,joint,shuffle,1,12,1.0,1.0,3.5422981571109347e-05,0.0,0.0
repaired,for-08,fundamental,0,joint,shuffle,1,12,1.0,1.0,0.003767180561192518,0.0,0.0
old,for-08,fundamental,0,joint,shuffle,1,13,1.0,1.0,1.4275673676955591e-05,0.0,0.0
repaired,for-08,fundamental,0,joint,shuffle,1,13,1.0,1.0,0.001031303862710331,0.0,0.0
old,for-08,fundamental,0,joint,ambiguous,0,0,1.0,1.0,2.4143421560394593e-05,0.0,0.0
repaired,for-08,fundamental,0,joint,ambiguous,0,0,1.0,1.0,0.008622373448043768,0.0,0.0
old,for-08,fundamental,0,joint,ambiguous,0,1,1.0,1.0,3.6749455189166724e-05,0.0,0.0
repaired,for-08,fundamental,0,joint,ambiguous,0,1,1.0,1.0,0.01292348162594159,0.0,0.0
old,for-08,fundamental,0,joint,ambiguous,0,2,1.0,1.0,3.62586863227321e-05,0.0,0.0
repaired,for-08,fundamental,0,joint,ambiguous,0,2,1.0,1.0,0.005068453185284483,0.0,0.0
old,for-08,fundamental,0,joint,ambiguous,0,3,1.0,1.0,8.370062999829564e-05,0.0,0.0
repaired,for-08,fundamental,0,joint,ambiguous,0,3,1.0,1.0,0.007198553938095653,0.0,0.0
old,for-08,fundamental,0,joint,ambiguous,0,5,1.0,1.0,2.4143421560394593e-05,0.0,0.0
repaired,for-08,fundamental,0,joint,ambiguous,0,5,1.0,1.0,0.008622373448043768,0.0,0.0
old,for-08,fundamental,0,joint,ambiguous,0,6,1.0,1.0,3.6749455189166724e-05,0.0,0.0
repaired,for-08,fundamental,0,joint,ambiguous,0,6,1.0,1.0,0.01292348162594159,0.0,0.0
old,for-08,fundamental,0,joint,ambiguous,0,7,1.0,1.0,3.62586863227321e-05,0.0,0.0
repaired,for-08,fundamental,0,joint,ambiguous,0,7,1.0,1.0,0.005068453185284483,0.0,0.0
old,for-08,fundamental,0,joint,ambiguous,0,8,1.0,1.0,3.5846691659457974e-06,0.0,0.0
repaired,for-08,fundamental,0,joint,ambiguous,0,8,1.0,1.0,0.003020557423088377,0.0,0.0
old,for-08,fundamental,0,joint,ambiguous,0,11,1.0,1.0,3.0410462467518127e-05,0.0,0.0
repaired,for-08,fundamental,0,joint,ambiguous,0,11,1.0,1.0,0.0006261484068786277,0.0,0.0
old,for-08,fundamental,0,joint,ambiguous,0,12,1.0,1.0,3.5422981571109347e-05,0.0,0.0
repaired,for-08,fundamental,0,joint,ambiguous,0,12,1.0,1.0,0.003767180561192518,0.0,0.0
old,for-08,fundamental,0,joint,ambiguous,0,13,1.0,1.0,1.4275673676955591e-05,0.0,0.0
repaired,for-08,fundamental,0,joint,ambiguous,0,13,1.0,1.0,0.001031303862710331,0.0,0.0
old,for-08,fundamental,0,joint,ambiguous,1,0,1.0,1.0,2.4143421560394593e-05,0.0,0.0
repaired,for-08,fundamental,0,joint,ambiguous,1,0,1.0,1.0,0.008622373448043768,0.0,0.0
old,for-08,fundamental,0,joint,ambiguous,1,1,1.0,1.0,3.6749455189166724e-05,0.0,0.0
repaired,for-08,fundamental,0,joint,ambiguous,1,1,1.0,1.0,0.01292348162594159,0.0,0.0
old,for-08,fundamental,0,joint,ambiguous,1,2,1.0,1.0,3.62586863227321e-05,0.0,0.0
repaired,for-08,fundamental,0,joint,ambiguous,1,2,1.0,1.0,0.005068453185284483,0.0,0.0
old,for-08,fundamental,0,joint,ambiguous,1,3,1.0,1.0,8.370062999829564e-05,0.0,0.0
repaired,for-08,fundamental,0,joint,ambiguous,1,3,1.0,1.0,0.007198553938095653,0.0,0.0
old,for-08,fundamental,0,joint,ambiguous,1,5,1.0,1.0,2.4143421560394593e-05,0.0,0.0
repaired,for-08,fundamental,0,joint,ambiguous,1,5,1.0,1.0,0.008622373448043768,0.0,0.0
old,for-08,fundamental,0,joint,ambiguous,1,6,1.0,1.0,3.6749455189166724e-05,0.0,0.0
repaired,for-08,fundamental,0,joint,ambiguous,1,6,1.0,1.0,0.01292348162594159,0.0,0.0
old,for-08,fundamental,0,joint,ambiguous,1,7,1.0,1.0,3.62586863227321e-05,0.0,0.0
repaired,for-08,fundamental,0,joint,ambiguous,1,7,1.0,1.0,0.005068453185284483,0.0,0.0
old,for-08,fundamental,0,joint,ambiguous,1,8,1.0,1.0,3.5846691659457974e-06,0.0,0.0
repaired,for-08,fundamental,0,joint,ambiguous,1,8,1.0,1.0,0.003020557423088377,0.0,0.0
old,for-08,fundamental,0,joint,ambiguous,1,11,1.0,1.0,3.0410462467518127e-05,0.0,0.0
repaired,for-08,fundamental,0,joint,ambiguous,1,11,1.0,1.0,0.0006261484068786277,0.0,0.0
old,for-08,fundamental,0,joint,ambiguous,1,12,1.0,1.0,3.5422981571109347e-05,0.0,0.0
repaired,for-08,fundamental,0,joint,ambiguous,1,12,1.0,1.0,0.003767180561192518,0.0,0.0
old,for-08,fundamental,0,joint,ambiguous,1,13,1.0,1.0,1.4275673676955591e-05,0.0,0.0
repaired,for-08,fundamental,0,joint,ambiguous,1,13,1.0,1.0,0.001031303862710331,0.0,0.0
old,for-09,pure,0,matched,intact,0,0,1.0,1.0,3.122310824481139e-05,0.0,0.0
repaired,for-09,pure,0,matched,intact,0,0,1.0,1.0,0.008837979555945149,0.0,0.0
old,for-09,pure,0,matched,intact,0,1,1.0,1.0,6.633763588936858e-05,0.0,0.0
repaired,for-09,pure,0,matched,intact,0,1,1.0,1.0,0.011654433826312705,0.0,0.0
old,for-09,pure,0,matched,intact,0,2,1.0,1.0,1.0550037988110716e-05,0.0,0.0
repaired,for-09,pure,0,matched,intact,0,2,1.0,1.0,0.005902163085542256,0.0,0.0
old,for-09,pure,0,matched,intact,0,3,1.0,1.0,9.601592725339003e-06,0.0,0.0
repaired,for-09,pure,0,matched,intact,0,3,1.0,1.0,0.004431410908194877,0.0,0.0
old,for-09,pure,0,matched,intact,0,5,1.0,1.0,3.122310824481139e-05,0.0,0.0
repaired,for-09,pure,0,matched,intact,0,5,1.0,1.0,0.008837979555945149,0.0,0.0
old,for-09,pure,0,matched,intact,0,6,1.0,1.0,4.5098620525152455e-05,0.0,0.0
repaired,for-09,pure,0,matched,intact,0,6,1.0,1.0,0.011892257199782819,0.0,0.0
old,for-09,pure,0,matched,intact,0,7,1.0,1.0,1.0550037988110716e-05,0.0,0.0
repaired,for-09,pure,0,matched,intact,0,7,1.0,1.0,0.005902163085542256,0.0,0.0
old,for-09,pure,0,matched,intact,0,8,1.0,1.0,3.624084202724642e-05,0.0,0.0
repaired,for-09,pure,0,matched,intact,0,8,1.0,1.0,0.008160227241529316,0.0,0.0
old,for-09,pure,0,matched,intact,0,11,1.0,1.0,3.122310824481139e-05,0.0,0.0
repaired,for-09,pure,0,matched,intact,0,11,1.0,1.0,0.008837979555945149,0.0,0.0
old,for-09,pure,0,matched,intact,0,12,1.0,1.0,4.5098620525152455e-05,0.0,0.0
repaired,for-09,pure,0,matched,intact,0,12,1.0,1.0,0.011892257199782819,0.0,0.0
old,for-09,pure,0,matched,intact,0,13,1.0,1.0,1.0550037988110716e-05,0.0,0.0
repaired,for-09,pure,0,matched,intact,0,13,1.0,1.0,0.005902163085542256,0.0,0.0
old,for-09,pure,0,matched,intact,1,0,1.0,1.0,3.122310824481139e-05,0.0,0.0
repaired,for-09,pure,0,matched,intact,1,0,1.0,1.0,0.008837979555945149,0.0,0.0
old,for-09,pure,0,matched,intact,1,1,1.0,1.0,6.633763588936858e-05,0.0,0.0
repaired,for-09,pure,0,matched,intact,1,1,1.0,1.0,0.011654433826312705,0.0,0.0
old,for-09,pure,0,matched,intact,1,2,1.0,1.0,1.0550037988110716e-05,0.0,0.0
repaired,for-09,pure,0,matched,intact,1,2,1.0,1.0,0.005902163085542256,0.0,0.0
old,for-09,pure,0,matched,intact,1,3,1.0,1.0,3.624084202724642e-05,0.0,0.0
repaired,for-09,pure,0,matched,intact,1,3,1.0,1.0,0.008160227241529316,0.0,0.0
old,for-09,pure,0,matched,intact,1,5,1.0,1.0,3.122310824481139e-05,0.0,0.0
repaired,for-09,pure,0,matched,intact,1,5,1.0,1.0,0.008837979555945149,0.0,0.0
old,for-09,pure,0,matched,intact,1,6,1.0,1.0,4.5098620525152455e-05,0.0,0.0
repaired,for-09,pure,0,matched,intact,1,6,1.0,1.0,0.011892257199782819,0.0,0.0
old,for-09,pure,0,matched,intact,1,7,1.0,1.0,1.0550037988110716e-05,0.0,0.0
repaired,for-09,pure,0,matched,intact,1,7,1.0,1.0,0.005902163085542256,0.0,0.0
old,for-09,pure,0,matched,intact,1,8,1.0,1.0,9.601592725339003e-06,0.0,0.0
repaired,for-09,pure,0,matched,intact,1,8,1.0,1.0,0.004431410908194877,0.0,0.0
old,for-09,pure,0,matched,intact,1,11,1.0,1.0,3.122310824481139e-05,0.0,0.0
repaired,for-09,pure,0,matched,intact,1,11,1.0,1.0,0.008837979555945149,0.0,0.0
old,for-09,pure,0,matched,intact,1,12,1.0,1.0,4.5098620525152455e-05,0.0,0.0
repaired,for-09,pure,0,matched,intact,1,12,1.0,1.0,0.011892257199782819,0.0,0.0
old,for-09,pure,0,matched,intact,1,13,1.0,1.0,1.0550037988110716e-05,0.0,0.0
repaired,for-09,pure,0,matched,intact,1,13,1.0,1.0,0.005902163085542256,0.0,0.0
old,for-09,pure,0,timbre,intact,0,0,1.0,1.0,1.3824534130312444e-05,0.0,0.0
repaired,for-09,pure,0,timbre,intact,0,0,1.0,1.0,0.004919835481952543,0.0,0.0
old,for-09,pure,0,timbre,intact,0,1,1.0,1.0,2.393695000435514e-06,0.0,0.0
repaired,for-09,pure,0,timbre,intact,0,1,1.0,1.0,0.008591568761202595,0.0,0.0
old,for-09,pure,0,timbre,intact,0,2,1.0,1.0,1.1259563702292752e-05,0.0,0.0
repaired,for-09,pure,0,timbre,intact,0,2,1.0,1.0,0.006574109044945153,0.0,0.0
old,for-09,pure,0,timbre,intact,0,3,1.0,1.0,1.4526891707333789e-06,0.0,0.0
repaired,for-09,pure,0,timbre,intact,0,3,1.0,1.0,0.001983075868360551,0.0,0.0
old,for-09,pure,0,timbre,intact,0,5,1.0,1.0,1.3824534130312444e-05,0.0,0.0
repaired,for-09,pure,0,timbre,intact,0,5,1.0,1.0,0.004919835481952543,0.0,0.0
old,for-09,pure,0,timbre,intact,0,6,1.0,1.0,1.5244027000704818e-06,0.0,0.0
repaired,for-09,pure,0,timbre,intact,0,6,1.0,1.0,0.010132279555707058,0.0,0.0
old,for-09,pure,0,timbre,intact,0,7,1.0,1.0,1.1259563702292752e-05,0.0,0.0
repaired,for-09,pure,0,timbre,intact,0,7,1.0,1.0,0.006574109044945153,0.0,0.0
old,for-09,pure,0,timbre,intact,0,8,1.0,1.0,3.556327710318996e-06,0.0,0.0
repaired,for-09,pure,0,timbre,intact,0,8,1.0,1.0,0.005391872818622745,0.0,0.0
old,for-09,pure,0,timbre,intact,0,11,1.0,1.0,3.122310824481139e-05,0.0,0.0
repaired,for-09,pure,0,timbre,intact,0,11,1.0,1.0,0.008837979555945149,0.0,0.0
old,for-09,pure,0,timbre,intact,0,12,1.0,1.0,4.5098620525152455e-05,0.0,0.0
repaired,for-09,pure,0,timbre,intact,0,12,1.0,1.0,0.011892257199782819,0.0,0.0
old,for-09,pure,0,timbre,intact,0,13,1.0,1.0,1.0550037988110716e-05,0.0,0.0
repaired,for-09,pure,0,timbre,intact,0,13,1.0,1.0,0.005902163085542256,0.0,0.0
old,for-09,pure,0,timbre,intact,1,0,1.0,1.0,1.3824534130312444e-05,0.0,0.0
repaired,for-09,pure,0,timbre,intact,1,0,1.0,1.0,0.004919835481952543,0.0,0.0
old,for-09,pure,0,timbre,intact,1,1,1.0,1.0,2.393695000435514e-06,0.0,0.0
repaired,for-09,pure,0,timbre,intact,1,1,1.0,1.0,0.008591568761202595,0.0,0.0
old,for-09,pure,0,timbre,intact,1,2,1.0,1.0,1.1259563702292752e-05,0.0,0.0
repaired,for-09,pure,0,timbre,intact,1,2,1.0,1.0,0.006574109044945153,0.0,0.0
old,for-09,pure,0,timbre,intact,1,3,1.0,1.0,3.556327710318996e-06,0.0,0.0
repaired,for-09,pure,0,timbre,intact,1,3,1.0,1.0,0.005391872818622745,0.0,0.0
old,for-09,pure,0,timbre,intact,1,5,1.0,1.0,1.3824534130312444e-05,0.0,0.0
repaired,for-09,pure,0,timbre,intact,1,5,1.0,1.0,0.004919835481952543,0.0,0.0
old,for-09,pure,0,timbre,intact,1,6,1.0,1.0,1.5244027000704818e-06,0.0,0.0
repaired,for-09,pure,0,timbre,intact,1,6,1.0,1.0,0.010132279555707058,0.0,0.0
old,for-09,pure,0,timbre,intact,1,7,1.0,1.0,1.1259563702292752e-05,0.0,0.0
repaired,for-09,pure,0,timbre,intact,1,7,1.0,1.0,0.006574109044945153,0.0,0.0
old,for-09,pure,0,timbre,intact,1,8,1.0,1.0,1.4526891707333789e-06,0.0,0.0
repaired,for-09,pure,0,timbre,intact,1,8,1.0,1.0,0.001983075868360551,0.0,0.0
old,for-09,pure,0,timbre,intact,1,11,1.0,1.0,3.122310824481139e-05,0.0,0.0
repaired,for-09,pure,0,timbre,intact,1,11,1.0,1.0,0.008837979555945149,0.0,0.0
old,for-09,pure,0,timbre,intact,1,12,1.0,1.0,4.5098620525152455e-05,0.0,0.0
repaired,for-09,pure,0,timbre,intact,1,12,1.0,1.0,0.011892257199782819,0.0,0.0
old,for-09,pure,0,timbre,intact,1,13,1.0,1.0,1.0550037988110716e-05,0.0,0.0
repaired,for-09,pure,0,timbre,intact,1,13,1.0,1.0,0.005902163085542256,0.0,0.0
old,for-09,pure,0,duration,intact,0,0,1.0,1.0,3.122310824481139e-05,0.0,0.0
repaired,for-09,pure,0,duration,intact,0,0,1.0,1.0,0.008837979555945149,0.0,0.0
old,for-09,pure,0,duration,intact,0,1,1.0,1.0,6.633763588936858e-05,0.0,0.0
repaired,for-09,pure,0,duration,intact,0,1,1.0,1.0,0.011654433826312705,0.0,0.0
old,for-09,pure,0,duration,intact,0,2,1.0,1.0,1.0550037988110716e-05,0.0,0.0
repaired,for-09,pure,0,duration,intact,0,2,1.0,1.0,0.005902163085542256,0.0,0.0
old,for-09,pure,0,duration,intact,0,3,1.0,1.0,9.601592725339003e-06,0.0,0.0
repaired,for-09,pure,0,duration,intact,0,3,1.0,1.0,0.004431410908194877,0.0,0.0
old,for-09,pure,0,duration,intact,0,5,1.0,1.0,3.122310824481139e-05,0.0,0.0
repaired,for-09,pure,0,duration,intact,0,5,1.0,1.0,0.008837979555945149,0.0,0.0
old,for-09,pure,0,duration,intact,0,6,1.0,1.0,4.5098620525152455e-05,0.0,0.0
repaired,for-09,pure,0,duration,intact,0,6,1.0,1.0,0.011892257199782819,0.0,0.0
old,for-09,pure,0,duration,intact,0,7,1.0,1.0,1.0550037988110716e-05,0.0,0.0
repaired,for-09,pure,0,duration,intact,0,7,1.0,1.0,0.005902163085542256,0.0,0.0
old,for-09,pure,0,duration,intact,0,8,1.0,1.0,3.624084202724642e-05,0.0,0.0
repaired,for-09,pure,0,duration,intact,0,8,1.0,1.0,0.008160227241529316,0.0,0.0
old,for-09,pure,0,duration,intact,0,11,1.0,1.0,4.921279618831699e-05,0.0,0.0
repaired,for-09,pure,0,duration,intact,0,11,1.0,1.0,0.002302517699433852,0.0,0.0
old,for-09,pure,0,duration,intact,0,12,1.0,1.0,6.202073156025278e-05,0.0,0.0
repaired,for-09,pure,0,duration,intact,0,12,1.0,1.0,0.004166438392770644,0.0,0.0
old,for-09,pure,0,duration,intact,0,13,1.0,1.0,2.9163293817191516e-05,0.0,0.0
repaired,for-09,pure,0,duration,intact,0,13,1.0,1.0,0.0014933041165159366,0.0,0.0
old,for-09,pure,0,duration,intact,1,0,1.0,1.0,3.122310824481139e-05,0.0,0.0
repaired,for-09,pure,0,duration,intact,1,0,1.0,1.0,0.008837979555945149,0.0,0.0
old,for-09,pure,0,duration,intact,1,1,1.0,1.0,6.633763588936858e-05,0.0,0.0
repaired,for-09,pure,0,duration,intact,1,1,1.0,1.0,0.011654433826312705,0.0,0.0
old,for-09,pure,0,duration,intact,1,2,1.0,1.0,1.0550037988110716e-05,0.0,0.0
repaired,for-09,pure,0,duration,intact,1,2,1.0,1.0,0.005902163085542256,0.0,0.0
old,for-09,pure,0,duration,intact,1,3,1.0,1.0,3.624084202724642e-05,0.0,0.0
repaired,for-09,pure,0,duration,intact,1,3,1.0,1.0,0.008160227241529316,0.0,0.0
old,for-09,pure,0,duration,intact,1,5,1.0,1.0,3.122310824481139e-05,0.0,0.0
repaired,for-09,pure,0,duration,intact,1,5,1.0,1.0,0.008837979555945149,0.0,0.0
old,for-09,pure,0,duration,intact,1,6,1.0,1.0,4.5098620525152455e-05,0.0,0.0
repaired,for-09,pure,0,duration,intact,1,6,1.0,1.0,0.011892257199782819,0.0,0.0
old,for-09,pure,0,duration,intact,1,7,1.0,1.0,1.0550037988110716e-05,0.0,0.0
repaired,for-09,pure,0,duration,intact,1,7,1.0,1.0,0.005902163085542256,0.0,0.0
old,for-09,pure,0,duration,intact,1,8,1.0,1.0,9.601592725339003e-06,0.0,0.0
repaired,for-09,pure,0,duration,intact,1,8,1.0,1.0,0.004431410908194877,0.0,0.0
old,for-09,pure,0,duration,intact,1,11,1.0,1.0,4.921279618831699e-05,0.0,0.0
repaired,for-09,pure,0,duration,intact,1,11,1.0,1.0,0.002302517699433852,0.0,0.0
old,for-09,pure,0,duration,intact,1,12,1.0,1.0,6.202073156025278e-05,0.0,0.0
repaired,for-09,pure,0,duration,intact,1,12,1.0,1.0,0.004166438392770644,0.0,0.0
old,for-09,pure,0,duration,intact,1,13,1.0,1.0,2.9163293817191516e-05,0.0,0.0
repaired,for-09,pure,0,duration,intact,1,13,1.0,1.0,0.0014933041165159366,0.0,0.0
old,for-09,pure,0,joint,intact,0,0,1.0,1.0,1.3824534130312444e-05,0.0,0.0
repaired,for-09,pure,0,joint,intact,0,0,1.0,1.0,0.004919835481952543,0.0,0.0
old,for-09,pure,0,joint,intact,0,1,1.0,1.0,2.393695000435514e-06,0.0,0.0
repaired,for-09,pure,0,joint,intact,0,1,1.0,1.0,0.008591568761202595,0.0,0.0
old,for-09,pure,0,joint,intact,0,2,1.0,1.0,1.1259563702292752e-05,0.0,0.0
repaired,for-09,pure,0,joint,intact,0,2,1.0,1.0,0.006574109044945153,0.0,0.0
old,for-09,pure,0,joint,intact,0,3,1.0,1.0,1.4526891707333789e-06,0.0,0.0
repaired,for-09,pure,0,joint,intact,0,3,1.0,1.0,0.001983075868360551,0.0,0.0
old,for-09,pure,0,joint,intact,0,5,1.0,1.0,1.3824534130312444e-05,0.0,0.0
repaired,for-09,pure,0,joint,intact,0,5,1.0,1.0,0.004919835481952543,0.0,0.0
old,for-09,pure,0,joint,intact,0,6,1.0,1.0,1.5244027000704818e-06,0.0,0.0
repaired,for-09,pure,0,joint,intact,0,6,1.0,1.0,0.010132279555707058,0.0,0.0
old,for-09,pure,0,joint,intact,0,7,1.0,1.0,1.1259563702292752e-05,0.0,0.0
repaired,for-09,pure,0,joint,intact,0,7,1.0,1.0,0.006574109044945153,0.0,0.0
old,for-09,pure,0,joint,intact,0,8,1.0,1.0,3.556327710318996e-06,0.0,0.0
repaired,for-09,pure,0,joint,intact,0,8,1.0,1.0,0.005391872818622745,0.0,0.0
old,for-09,pure,0,joint,intact,0,11,1.0,1.0,4.921279618831699e-05,0.0,0.0
repaired,for-09,pure,0,joint,intact,0,11,1.0,1.0,0.002302517699433852,0.0,0.0
old,for-09,pure,0,joint,intact,0,12,1.0,1.0,6.202073156025278e-05,0.0,0.0
repaired,for-09,pure,0,joint,intact,0,12,1.0,1.0,0.004166438392770644,0.0,0.0
old,for-09,pure,0,joint,intact,0,13,1.0,1.0,2.9163293817191516e-05,0.0,0.0
repaired,for-09,pure,0,joint,intact,0,13,1.0,1.0,0.0014933041165159366,0.0,0.0
old,for-09,pure,0,joint,intact,1,0,1.0,1.0,1.3824534130312444e-05,0.0,0.0
repaired,for-09,pure,0,joint,intact,1,0,1.0,1.0,0.004919835481952543,0.0,0.0
old,for-09,pure,0,joint,intact,1,1,1.0,1.0,2.393695000435514e-06,0.0,0.0
repaired,for-09,pure,0,joint,intact,1,1,1.0,1.0,0.008591568761202595,0.0,0.0
old,for-09,pure,0,joint,intact,1,2,1.0,1.0,1.1259563702292752e-05,0.0,0.0
repaired,for-09,pure,0,joint,intact,1,2,1.0,1.0,0.006574109044945153,0.0,0.0
old,for-09,pure,0,joint,intact,1,3,1.0,1.0,3.556327710318996e-06,0.0,0.0
repaired,for-09,pure,0,joint,intact,1,3,1.0,1.0,0.005391872818622745,0.0,0.0
old,for-09,pure,0,joint,intact,1,5,1.0,1.0,1.3824534130312444e-05,0.0,0.0
