adapter,group,family,register,cell,condition,variant,arrival,available,correct,absolute_error,octave_error,two_octave_error
old,for-35,fundamental,18,joint,reset,1,2,1.0,1.0,2.002709830861704e-06,0.0,0.0
repaired,for-35,fundamental,18,joint,reset,1,2,1.0,1.0,0.003859151238422953,0.0,0.0
old,for-35,fundamental,18,joint,reset,1,3,1.0,1.0,1.4175781544167876e-06,0.0,0.0
repaired,for-35,fundamental,18,joint,reset,1,3,1.0,1.0,0.010134532782409167,0.0,0.0
old,for-35,fundamental,18,joint,reset,1,5,1.0,1.0,3.401353659171491e-06,0.0,0.0
repaired,for-35,fundamental,18,joint,reset,1,5,1.0,1.0,0.000697056513537575,0.0,0.0
old,for-35,fundamental,18,joint,reset,1,6,1.0,1.0,1.3484293290844107e-06,0.0,0.0
repaired,for-35,fundamental,18,joint,reset,1,6,1.0,1.0,0.002770734585887169,0.0,0.0
old,for-35,fundamental,18,joint,reset,1,7,1.0,1.0,2.002709830861704e-06,0.0,0.0
repaired,for-35,fundamental,18,joint,reset,1,7,1.0,1.0,0.003859151238422953,0.0,0.0
old,for-35,fundamental,18,joint,reset,1,8,1.0,1.0,2.259161707485191e-06,0.0,0.0
repaired,for-35,fundamental,18,joint,reset,1,8,1.0,1.0,0.0029982896770022194,0.0,0.0
old,for-35,fundamental,18,joint,reset,1,11,1.0,1.0,1.9689224355801116e-05,0.0,0.0
repaired,for-35,fundamental,18,joint,reset,1,11,1.0,1.0,0.000486980848073415,0.0,0.0
old,for-35,fundamental,18,joint,reset,1,12,1.0,1.0,1.7366662596884908e-05,0.0,0.0
repaired,for-35,fundamental,18,joint,reset,1,12,1.0,1.0,0.0007093359335819116,0.0,0.0
old,for-35,fundamental,18,joint,reset,1,13,1.0,1.0,1.587176019057779e-05,0.0,0.0
repaired,for-35,fundamental,18,joint,reset,1,13,1.0,1.0,0.0011913247690884532,0.0,0.0
old,for-35,fundamental,18,joint,removal,0,0,1.0,1.0,3.401353659171491e-06,0.0,0.0
repaired,for-35,fundamental,18,joint,removal,0,0,1.0,1.0,0.000697056513537575,0.0,0.0
old,for-35,fundamental,18,joint,removal,0,1,1.0,1.0,5.177883117823967e-06,0.0,0.0
repaired,for-35,fundamental,18,joint,removal,0,1,1.0,1.0,0.002497956543688673,0.0,0.0
old,for-35,fundamental,18,joint,removal,0,2,1.0,1.0,2.002709830861704e-06,0.0,0.0
repaired,for-35,fundamental,18,joint,removal,0,2,1.0,1.0,0.003859151238422953,0.0,0.0
old,for-35,fundamental,18,joint,removal,0,5,1.0,1.0,3.401353659171491e-06,0.0,0.0
repaired,for-35,fundamental,18,joint,removal,0,5,1.0,1.0,0.000697056513537575,0.0,0.0
old,for-35,fundamental,18,joint,removal,0,6,1.0,1.0,1.3484293290844107e-06,0.0,0.0
repaired,for-35,fundamental,18,joint,removal,0,6,1.0,1.0,0.002770734585887169,0.0,0.0
old,for-35,fundamental,18,joint,removal,0,7,1.0,1.0,2.002709830861704e-06,0.0,0.0
repaired,for-35,fundamental,18,joint,removal,0,7,1.0,1.0,0.003859151238422953,0.0,0.0
old,for-35,fundamental,18,joint,removal,0,11,1.0,1.0,1.9689224355801116e-05,0.0,0.0
repaired,for-35,fundamental,18,joint,removal,0,11,1.0,1.0,0.000486980848073415,0.0,0.0
old,for-35,fundamental,18,joint,removal,0,12,1.0,1.0,1.7366662596884908e-05,0.0,0.0
repaired,for-35,fundamental,18,joint,removal,0,12,1.0,1.0,0.0007093359335819116,0.0,0.0
old,for-35,fundamental,18,joint,removal,0,13,1.0,1.0,1.587176019057779e-05,0.0,0.0
repaired,for-35,fundamental,18,joint,removal,0,13,1.0,1.0,0.0011913247690884532,0.0,0.0
old,for-35,fundamental,18,joint,removal,1,0,1.0,1.0,3.401353659171491e-06,0.0,0.0
repaired,for-35,fundamental,18,joint,removal,1,0,1.0,1.0,0.000697056513537575,0.0,0.0
old,for-35,fundamental,18,joint,removal,1,1,1.0,1.0,5.177883117823967e-06,0.0,0.0
repaired,for-35,fundamental,18,joint,removal,1,1,1.0,1.0,0.002497956543688673,0.0,0.0
old,for-35,fundamental,18,joint,removal,1,2,1.0,1.0,2.002709830861704e-06,0.0,0.0
repaired,for-35,fundamental,18,joint,removal,1,2,1.0,1.0,0.003859151238422953,0.0,0.0
old,for-35,fundamental,18,joint,removal,1,5,1.0,1.0,3.401353659171491e-06,0.0,0.0
repaired,for-35,fundamental,18,joint,removal,1,5,1.0,1.0,0.000697056513537575,0.0,0.0
old,for-35,fundamental,18,joint,removal,1,6,1.0,1.0,1.3484293290844107e-06,0.0,0.0
repaired,for-35,fundamental,18,joint,removal,1,6,1.0,1.0,0.002770734585887169,0.0,0.0
old,for-35,fundamental,18,joint,removal,1,7,1.0,1.0,2.002709830861704e-06,0.0,0.0
repaired,for-35,fundamental,18,joint,removal,1,7,1.0,1.0,0.003859151238422953,0.0,0.0
old,for-35,fundamental,18,joint,removal,1,11,1.0,1.0,1.9689224355801116e-05,0.0,0.0
repaired,for-35,fundamental,18,joint,removal,1,11,1.0,1.0,0.000486980848073415,0.0,0.0
old,for-35,fundamental,18,joint,removal,1,12,1.0,1.0,1.7366662596884908e-05,0.0,0.0
repaired,for-35,fundamental,18,joint,removal,1,12,1.0,1.0,0.0007093359335819116,0.0,0.0
old,for-35,fundamental,18,joint,removal,1,13,1.0,1.0,1.587176019057779e-05,0.0,0.0
repaired,for-35,fundamental,18,joint,removal,1,13,1.0,1.0,0.0011913247690884532,0.0,0.0
old,for-35,fundamental,18,joint,swap,0,0,1.0,1.0,3.401353659171491e-06,0.0,0.0
repaired,for-35,fundamental,18,joint,swap,0,0,1.0,1.0,0.000697056513537575,0.0,0.0
old,for-35,fundamental,18,joint,swap,0,1,1.0,1.0,5.177883117823967e-06,0.0,0.0
repaired,for-35,fundamental,18,joint,swap,0,1,1.0,1.0,0.002497956543688673,0.0,0.0
old,for-35,fundamental,18,joint,swap,0,2,1.0,1.0,2.002709830861704e-06,0.0,0.0
repaired,for-35,fundamental,18,joint,swap,0,2,1.0,1.0,0.003859151238422953,0.0,0.0
old,for-35,fundamental,18,joint,swap,0,3,1.0,1.0,1.4175781544167876e-06,0.0,0.0
repaired,for-35,fundamental,18,joint,swap,0,3,1.0,1.0,0.010134532782409167,0.0,0.0
old,for-35,fundamental,18,joint,swap,0,5,1.0,1.0,3.401353659171491e-06,0.0,0.0
repaired,for-35,fundamental,18,joint,swap,0,5,1.0,1.0,0.000697056513537575,0.0,0.0
old,for-35,fundamental,18,joint,swap,0,6,1.0,1.0,1.3484293290844107e-06,0.0,0.0
repaired,for-35,fundamental,18,joint,swap,0,6,1.0,1.0,0.002770734585887169,0.0,0.0
old,for-35,fundamental,18,joint,swap,0,7,1.0,1.0,2.002709830861704e-06,0.0,0.0
repaired,for-35,fundamental,18,joint,swap,0,7,1.0,1.0,0.003859151238422953,0.0,0.0
old,for-35,fundamental,18,joint,swap,0,8,1.0,1.0,2.259161707485191e-06,0.0,0.0
repaired,for-35,fundamental,18,joint,swap,0,8,1.0,1.0,0.0029982896770022194,0.0,0.0
old,for-35,fundamental,18,joint,swap,0,11,1.0,1.0,1.9689224355801116e-05,0.0,0.0
repaired,for-35,fundamental,18,joint,swap,0,11,1.0,1.0,0.000486980848073415,0.0,0.0
old,for-35,fundamental,18,joint,swap,0,12,1.0,1.0,1.7366662596884908e-05,0.0,0.0
repaired,for-35,fundamental,18,joint,swap,0,12,1.0,1.0,0.0007093359335819116,0.0,0.0
old,for-35,fundamental,18,joint,swap,0,13,1.0,1.0,1.587176019057779e-05,0.0,0.0
repaired,for-35,fundamental,18,joint,swap,0,13,1.0,1.0,0.0011913247690884532,0.0,0.0
old,for-35,fundamental,18,joint,swap,1,0,1.0,1.0,3.401353659171491e-06,0.0,0.0
repaired,for-35,fundamental,18,joint,swap,1,0,1.0,1.0,0.000697056513537575,0.0,0.0
old,for-35,fundamental,18,joint,swap,1,1,1.0,1.0,5.177883117823967e-06,0.0,0.0
repaired,for-35,fundamental,18,joint,swap,1,1,1.0,1.0,0.002497956543688673,0.0,0.0
old,for-35,fundamental,18,joint,swap,1,2,1.0,1.0,2.002709830861704e-06,0.0,0.0
repaired,for-35,fundamental,18,joint,swap,1,2,1.0,1.0,0.003859151238422953,0.0,0.0
old,for-35,fundamental,18,joint,swap,1,3,1.0,1.0,2.259161707485191e-06,0.0,0.0
repaired,for-35,fundamental,18,joint,swap,1,3,1.0,1.0,0.0029982896770022194,0.0,0.0
old,for-35,fundamental,18,joint,swap,1,5,1.0,1.0,3.401353659171491e-06,0.0,0.0
repaired,for-35,fundamental,18,joint,swap,1,5,1.0,1.0,0.000697056513537575,0.0,0.0
old,for-35,fundamental,18,joint,swap,1,6,1.0,1.0,1.3484293290844107e-06,0.0,0.0
repaired,for-35,fundamental,18,joint,swap,1,6,1.0,1.0,0.002770734585887169,0.0,0.0
old,for-35,fundamental,18,joint,swap,1,7,1.0,1.0,2.002709830861704e-06,0.0,0.0
repaired,for-35,fundamental,18,joint,swap,1,7,1.0,1.0,0.003859151238422953,0.0,0.0
old,for-35,fundamental,18,joint,swap,1,8,1.0,1.0,1.4175781544167876e-06,0.0,0.0
repaired,for-35,fundamental,18,joint,swap,1,8,1.0,1.0,0.010134532782409167,0.0,0.0
old,for-35,fundamental,18,joint,swap,1,11,1.0,1.0,1.9689224355801116e-05,0.0,0.0
repaired,for-35,fundamental,18,joint,swap,1,11,1.0,1.0,0.000486980848073415,0.0,0.0
old,for-35,fundamental,18,joint,swap,1,12,1.0,1.0,1.7366662596884908e-05,0.0,0.0
repaired,for-35,fundamental,18,joint,swap,1,12,1.0,1.0,0.0007093359335819116,0.0,0.0
old,for-35,fundamental,18,joint,swap,1,13,1.0,1.0,1.587176019057779e-05,0.0,0.0
repaired,for-35,fundamental,18,joint,swap,1,13,1.0,1.0,0.0011913247690884532,0.0,0.0
old,for-35,fundamental,18,joint,shuffle,0,0,1.0,1.0,3.401353659171491e-06,0.0,0.0
repaired,for-35,fundamental,18,joint,shuffle,0,0,1.0,1.0,0.000697056513537575,0.0,0.0
old,for-35,fundamental,18,joint,shuffle,0,1,1.0,1.0,1.3484293290844107e-06,0.0,0.0
repaired,for-35,fundamental,18,joint,shuffle,0,1,1.0,1.0,0.002770734585887169,0.0,0.0
old,for-35,fundamental,18,joint,shuffle,0,2,1.0,1.0,2.002709830861704e-06,0.0,0.0
repaired,for-35,fundamental,18,joint,shuffle,0,2,1.0,1.0,0.003859151238422953,0.0,0.0
old,for-35,fundamental,18,joint,shuffle,0,3,1.0,1.0,1.4175781544167876e-06,0.0,0.0
repaired,for-35,fundamental,18,joint,shuffle,0,3,1.0,1.0,0.010134532782409167,0.0,0.0
old,for-35,fundamental,18,joint,shuffle,0,5,1.0,1.0,3.401353659171491e-06,0.0,0.0
repaired,for-35,fundamental,18,joint,shuffle,0,5,1.0,1.0,0.000697056513537575,0.0,0.0
old,for-35,fundamental,18,joint,shuffle,0,6,1.0,1.0,5.177883117823967e-06,0.0,0.0
repaired,for-35,fundamental,18,joint,shuffle,0,6,1.0,1.0,0.002497956543688673,0.0,0.0
old,for-35,fundamental,18,joint,shuffle,0,7,1.0,1.0,2.002709830861704e-06,0.0,0.0
repaired,for-35,fundamental,18,joint,shuffle,0,7,1.0,1.0,0.003859151238422953,0.0,0.0
old,for-35,fundamental,18,joint,shuffle,0,8,1.0,1.0,2.259161707485191e-06,0.0,0.0
repaired,for-35,fundamental,18,joint,shuffle,0,8,1.0,1.0,0.0029982896770022194,0.0,0.0
old,for-35,fundamental,18,joint,shuffle,0,11,1.0,1.0,1.9689224355801116e-05,0.0,0.0
repaired,for-35,fundamental,18,joint,shuffle,0,11,1.0,1.0,0.000486980848073415,0.0,0.0
old,for-35,fundamental,18,joint,shuffle,0,12,1.0,1.0,1.7366662596884908e-05,0.0,0.0
repaired,for-35,fundamental,18,joint,shuffle,0,12,1.0,1.0,0.0007093359335819116,0.0,0.0
old,for-35,fundamental,18,joint,shuffle,0,13,1.0,1.0,1.587176019057779e-05,0.0,0.0
repaired,for-35,fundamental,18,joint,shuffle,0,13,1.0,1.0,0.0011913247690884532,0.0,0.0
old,for-35,fundamental,18,joint,shuffle,1,0,1.0,1.0,3.401353659171491e-06,0.0,0.0
repaired,for-35,fundamental,18,joint,shuffle,1,0,1.0,1.0,0.000697056513537575,0.0,0.0
old,for-35,fundamental,18,joint,shuffle,1,1,1.0,1.0,1.3484293290844107e-06,0.0,0.0
repaired,for-35,fundamental,18,joint,shuffle,1,1,1.0,1.0,0.002770734585887169,0.0,0.0
old,for-35,fundamental,18,joint,shuffle,1,2,1.0,1.0,2.002709830861704e-06,0.0,0.0
repaired,for-35,fundamental,18,joint,shuffle,1,2,1.0,1.0,0.003859151238422953,0.0,0.0
old,for-35,fundamental,18,joint,shuffle,1,3,1.0,1.0,2.259161707485191e-06,0.0,0.0
repaired,for-35,fundamental,18,joint,shuffle,1,3,1.0,1.0,0.0029982896770022194,0.0,0.0
old,for-35,fundamental,18,joint,shuffle,1,5,1.0,1.0,3.401353659171491e-06,0.0,0.0
repaired,for-35,fundamental,18,joint,shuffle,1,5,1.0,1.0,0.000697056513537575,0.0,0.0
old,for-35,fundamental,18,joint,shuffle,1,6,1.0,1.0,5.177883117823967e-06,0.0,0.0
repaired,for-35,fundamental,18,joint,shuffle,1,6,1.0,1.0,0.002497956543688673,0.0,0.0
old,for-35,fundamental,18,joint,shuffle,1,7,1.0,1.0,2.002709830861704e-06,0.0,0.0
repaired,for-35,fundamental,18,joint,shuffle,1,7,1.0,1.0,0.003859151238422953,0.0,0.0
old,for-35,fundamental,18,joint,shuffle,1,8,1.0,1.0,1.4175781544167876e-06,0.0,0.0
repaired,for-35,fundamental,18,joint,shuffle,1,8,1.0,1.0,0.010134532782409167,0.0,0.0
old,for-35,fundamental,18,joint,shuffle,1,11,1.0,1.0,1.9689224355801116e-05,0.0,0.0
repaired,for-35,fundamental,18,joint,shuffle,1,11,1.0,1.0,0.000486980848073415,0.0,0.0
old,for-35,fundamental,18,joint,shuffle,1,12,1.0,1.0,1.7366662596884908e-05,0.0,0.0
repaired,for-35,fundamental,18,joint,shuffle,1,12,1.0,1.0,0.0007093359335819116,0.0,0.0
old,for-35,fundamental,18,joint,shuffle,1,13,1.0,1.0,1.587176019057779e-05,0.0,0.0
repaired,for-35,fundamental,18,joint,shuffle,1,13,1.0,1.0,0.0011913247690884532,0.0,0.0
old,for-35,fundamental,18,joint,ambiguous,0,0,1.0,1.0,3.401353659171491e-06,0.0,0.0
repaired,for-35,fundamental,18,joint,ambiguous,0,0,1.0,1.0,0.000697056513537575,0.0,0.0
old,for-35,fundamental,18,joint,ambiguous,0,1,1.0,1.0,5.177883117823967e-06,0.0,0.0
repaired,for-35,fundamental,18,joint,ambiguous,0,1,1.0,1.0,0.002497956543688673,0.0,0.0
old,for-35,fundamental,18,joint,ambiguous,0,2,1.0,1.0,2.002709830861704e-06,0.0,0.0
repaired,for-35,fundamental,18,joint,ambiguous,0,2,1.0,1.0,0.003859151238422953,0.0,0.0
old,for-35,fundamental,18,joint,ambiguous,0,3,1.0,1.0,2.259161707485191e-06,0.0,0.0
repaired,for-35,fundamental,18,joint,ambiguous,0,3,1.0,1.0,0.0029982896770022194,0.0,0.0
old,for-35,fundamental,18,joint,ambiguous,0,5,1.0,1.0,3.401353659171491e-06,0.0,0.0
repaired,for-35,fundamental,18,joint,ambiguous,0,5,1.0,1.0,0.000697056513537575,0.0,0.0
old,for-35,fundamental,18,joint,ambiguous,0,6,1.0,1.0,5.177883117823967e-06,0.0,0.0
repaired,for-35,fundamental,18,joint,ambiguous,0,6,1.0,1.0,0.002497956543688673,0.0,0.0
old,for-35,fundamental,18,joint,ambiguous,0,7,1.0,1.0,2.002709830861704e-06,0.0,0.0
repaired,for-35,fundamental,18,joint,ambiguous,0,7,1.0,1.0,0.003859151238422953,0.0,0.0
old,for-35,fundamental,18,joint,ambiguous,0,8,1.0,1.0,1.4175781544167876e-06,0.0,0.0
repaired,for-35,fundamental,18,joint,ambiguous,0,8,1.0,1.0,0.010134532782409167,0.0,0.0
old,for-35,fundamental,18,joint,ambiguous,0,11,1.0,1.0,1.9689224355801116e-05,0.0,0.0
repaired,for-35,fundamental,18,joint,ambiguous,0,11,1.0,1.0,0.000486980848073415,0.0,0.0
old,for-35,fundamental,18,joint,ambiguous,0,12,1.0,1.0,1.7366662596884908e-05,0.0,0.0
repaired,for-35,fundamental,18,joint,ambiguous,0,12,1.0,1.0,0.0007093359335819116,0.0,0.0
old,for-35,fundamental,18,joint,ambiguous,0,13,1.0,1.0,1.587176019057779e-05,0.0,0.0
repaired,for-35,fundamental,18,joint,ambiguous,0,13,1.0,1.0,0.0011913247690884532,0.0,0.0
old,for-35,fundamental,18,joint,ambiguous,1,0,1.0,1.0,3.401353659171491e-06,0.0,0.0
repaired,for-35,fundamental,18,joint,ambiguous,1,0,1.0,1.0,0.000697056513537575,0.0,0.0
old,for-35,fundamental,18,joint,ambiguous,1,1,1.0,1.0,5.177883117823967e-06,0.0,0.0
repaired,for-35,fundamental,18,joint,ambiguous,1,1,1.0,1.0,0.002497956543688673,0.0,0.0
old,for-35,fundamental,18,joint,ambiguous,1,2,1.0,1.0,2.002709830861704e-06,0.0,0.0
repaired,for-35,fundamental,18,joint,ambiguous,1,2,1.0,1.0,0.003859151238422953,0.0,0.0
old,for-35,fundamental,18,joint,ambiguous,1,3,1.0,1.0,2.259161707485191e-06,0.0,0.0
repaired,for-35,fundamental,18,joint,ambiguous,1,3,1.0,1.0,0.0029982896770022194,0.0,0.0
old,for-35,fundamental,18,joint,ambiguous,1,5,1.0,1.0,3.401353659171491e-06,0.0,0.0
repaired,for-35,fundamental,18,joint,ambiguous,1,5,1.0,1.0,0.000697056513537575,0.0,0.0
old,for-35,fundamental,18,joint,ambiguous,1,6,1.0,1.0,5.177883117823967e-06,0.0,0.0
repaired,for-35,fundamental,18,joint,ambiguous,1,6,1.0,1.0,0.002497956543688673,0.0,0.0
old,for-35,fundamental,18,joint,ambiguous,1,7,1.0,1.0,2.002709830861704e-06,0.0,0.0
repaired,for-35,fundamental,18,joint,ambiguous,1,7,1.0,1.0,0.003859151238422953,0.0,0.0
old,for-35,fundamental,18,joint,ambiguous,1,8,1.0,1.0,1.4175781544167876e-06,0.0,0.0
repaired,for-35,fundamental,18,joint,ambiguous,1,8,1.0,1.0,0.010134532782409167,0.0,0.0
old,for-35,fundamental,18,joint,ambiguous,1,11,1.0,1.0,1.9689224355801116e-05,0.0,0.0
repaired,for-35,fundamental,18,joint,ambiguous,1,11,1.0,1.0,0.000486980848073415,0.0,0.0
old,for-35,fundamental,18,joint,ambiguous,1,12,1.0,1.0,1.7366662596884908e-05,0.0,0.0
repaired,for-35,fundamental,18,joint,ambiguous,1,12,1.0,1.0,0.0007093359335819116,0.0,0.0
old,for-35,fundamental,18,joint,ambiguous,1,13,1.0,1.0,1.587176019057779e-05,0.0,0.0
repaired,for-35,fundamental,18,joint,ambiguous,1,13,1.0,1.0,0.0011913247690884532,0.0,0.0
old,for-36,overtone,0,matched,intact,0,0,1.0,1.0,1.5067145662161327e-05,0.0,0.0
repaired,for-36,overtone,0,matched,intact,0,0,1.0,1.0,0.006077173595354994,0.0,0.0
old,for-36,overtone,0,matched,intact,0,1,1.0,1.0,9.046912507315596e-05,0.0,0.0
repaired,for-36,overtone,0,matched,intact,0,1,1.0,1.0,0.009162309018710069,0.0,0.0
old,for-36,overtone,0,matched,intact,0,2,1.0,1.0,3.568735684300606e-05,0.0,0.0
repaired,for-36,overtone,0,matched,intact,0,2,1.0,1.0,0.005004740764263715,0.0,0.0
old,for-36,overtone,0,matched,intact,0,3,1.0,1.0,2.2530691747846276e-05,0.0,0.0
repaired,for-36,overtone,0,matched,intact,0,3,1.0,1.0,0.004030652708505222,0.0,0.0
old,for-36,overtone,0,matched,intact,0,5,1.0,1.0,1.5067145662161327e-05,0.0,0.0
repaired,for-36,overtone,0,matched,intact,0,5,1.0,1.0,0.006077173595354994,0.0,0.0
old,for-36,overtone,0,matched,intact,0,6,1.0,1.0,0.00012526402671486636,0.0,0.0
repaired,for-36,overtone,0,matched,intact,0,6,1.0,1.0,0.009723394706719013,0.0,0.0
old,for-36,overtone,0,matched,intact,0,7,1.0,1.0,3.568735684300606e-05,0.0,0.0
repaired,for-36,overtone,0,matched,intact,0,7,1.0,1.0,0.005004740764263715,0.0,0.0
old,for-36,overtone,0,matched,intact,0,8,1.0,1.0,4.677030000677096e-05,0.0,0.0
repaired,for-36,overtone,0,matched,intact,0,8,1.0,1.0,0.006550961406796008,0.0,0.0
old,for-36,overtone,0,matched,intact,0,11,1.0,1.0,1.5067145662161327e-05,0.0,0.0
repaired,for-36,overtone,0,matched,intact,0,11,1.0,1.0,0.006077173595354994,0.0,0.0
old,for-36,overtone,0,matched,intact,0,12,1.0,1.0,0.00012526402671486636,0.0,0.0
repaired,for-36,overtone,0,matched,intact,0,12,1.0,1.0,0.009723394706719013,0.0,0.0
old,for-36,overtone,0,matched,intact,0,13,1.0,1.0,3.568735684300606e-05,0.0,0.0
repaired,for-36,overtone,0,matched,intact,0,13,1.0,1.0,0.005004740764263715,0.0,0.0
old,for-36,overtone,0,matched,intact,1,0,1.0,1.0,1.5067145662161327e-05,0.0,0.0
repaired,for-36,overtone,0,matched,intact,1,0,1.0,1.0,0.006077173595354994,0.0,0.0
old,for-36,overtone,0,matched,intact,1,1,1.0,1.0,9.046912507315596e-05,0.0,0.0
repaired,for-36,overtone,0,matched,intact,1,1,1.0,1.0,0.009162309018710069,0.0,0.0
old,for-36,overtone,0,matched,intact,1,2,1.0,1.0,3.568735684300606e-05,0.0,0.0
repaired,for-36,overtone,0,matched,intact,1,2,1.0,1.0,0.005004740764263715,0.0,0.0
old,for-36,overtone,0,matched,intact,1,3,1.0,1.0,4.677030000677096e-05,0.0,0.0
repaired,for-36,overtone,0,matched,intact,1,3,1.0,1.0,0.006550961406796008,0.0,0.0
old,for-36,overtone,0,matched,intact,1,5,1.0,1.0,1.5067145662161327e-05,0.0,0.0
repaired,for-36,overtone,0,matched,intact,1,5,1.0,1.0,0.006077173595354994,0.0,0.0
old,for-36,overtone,0,matched,intact,1,6,1.0,1.0,0.00012526402671486636,0.0,0.0
repaired,for-36,overtone,0,matched,intact,1,6,1.0,1.0,0.009723394706719013,0.0,0.0
old,for-36,overtone,0,matched,intact,1,7,1.0,1.0,3.568735684300606e-05,0.0,0.0
repaired,for-36,overtone,0,matched,intact,1,7,1.0,1.0,0.005004740764263715,0.0,0.0
old,for-36,overtone,0,matched,intact,1,8,1.0,1.0,2.2530691747846276e-05,0.0,0.0
repaired,for-36,overtone,0,matched,intact,1,8,1.0,1.0,0.004030652708505222,0.0,0.0
old,for-36,overtone,0,matched,intact,1,11,1.0,1.0,1.5067145662161327e-05,0.0,0.0
repaired,for-36,overtone,0,matched,intact,1,11,1.0,1.0,0.006077173595354994,0.0,0.0
old,for-36,overtone,0,matched,intact,1,12,1.0,1.0,0.00012526402671486636,0.0,0.0
repaired,for-36,overtone,0,matched,intact,1,12,1.0,1.0,0.009723394706719013,0.0,0.0
old,for-36,overtone,0,matched,intact,1,13,1.0,1.0,3.568735684300606e-05,0.0,0.0
repaired,for-36,overtone,0,matched,intact,1,13,1.0,1.0,0.005004740764263715,0.0,0.0
old,for-36,overtone,0,timbre,intact,0,0,1.0,1.0,1.5067145662161327e-05,0.0,0.0
repaired,for-36,overtone,0,timbre,intact,0,0,1.0,1.0,0.006077173595354994,0.0,0.0
old,for-36,overtone,0,timbre,intact,0,1,1.0,1.0,9.046912507315596e-05,0.0,0.0
repaired,for-36,overtone,0,timbre,intact,0,1,1.0,1.0,0.009162309018710069,0.0,0.0
old,for-36,overtone,0,timbre,intact,0,2,1.0,1.0,3.568735684300606e-05,0.0,0.0
repaired,for-36,overtone,0,timbre,intact,0,2,1.0,1.0,0.005004740764263715,0.0,0.0
old,for-36,overtone,0,timbre,intact,0,3,1.0,1.0,2.2530691747846276e-05,0.0,0.0
repaired,for-36,overtone,0,timbre,intact,0,3,1.0,1.0,0.004030652708505222,0.0,0.0
old,for-36,overtone,0,timbre,intact,0,5,1.0,1.0,1.5067145662161327e-05,0.0,0.0
repaired,for-36,overtone,0,timbre,intact,0,5,1.0,1.0,0.006077173595354994,0.0,0.0
old,for-36,overtone,0,timbre,intact,0,6,1.0,1.0,0.00012526402671486636,0.0,0.0
repaired,for-36,overtone,0,timbre,intact,0,6,1.0,1.0,0.009723394706719013,0.0,0.0
old,for-36,overtone,0,timbre,intact,0,7,1.0,1.0,3.568735684300606e-05,0.0,0.0
repaired,for-36,overtone,0,timbre,intact,0,7,1.0,1.0,0.005004740764263715,0.0,0.0
old,for-36,overtone,0,timbre,intact,0,8,1.0,1.0,4.677030000677096e-05,0.0,0.0
repaired,for-36,overtone,0,timbre,intact,0,8,1.0,1.0,0.006550961406796008,0.0,0.0
old,for-36,overtone,0,timbre,intact,0,11,1.0,0.0,11.999997233830888,1.0,0.0
repaired,for-36,overtone,0,timbre,intact,0,11,1.0,1.0,0.001352334825713692,0.0,0.0
old,for-36,overtone,0,timbre,intact,0,12,1.0,0.0,11.999992203989088,1.0,0.0
repaired,for-36,overtone,0,timbre,intact,0,12,1.0,1.0,0.004071904215435573,0.0,0.0
old,for-36,overtone,0,timbre,intact,0,13,1.0,0.0,11.999995494385722,1.0,0.0
repaired,for-36,overtone,0,timbre,intact,0,13,1.0,1.0,0.0012278080930410162,0.0,0.0
old,for-36,overtone,0,timbre,intact,1,0,1.0,1.0,1.5067145662161327e-05,0.0,0.0
repaired,for-36,overtone,0,timbre,intact,1,0,1.0,1.0,0.006077173595354994,0.0,0.0
old,for-36,overtone,0,timbre,intact,1,1,1.0,1.0,9.046912507315596e-05,0.0,0.0
repaired,for-36,overtone,0,timbre,intact,1,1,1.0,1.0,0.009162309018710069,0.0,0.0
old,for-36,overtone,0,timbre,intact,1,2,1.0,1.0,3.568735684300606e-05,0.0,0.0
repaired,for-36,overtone,0,timbre,intact,1,2,1.0,1.0,0.005004740764263715,0.0,0.0
old,for-36,overtone,0,timbre,intact,1,3,1.0,1.0,4.677030000677096e-05,0.0,0.0
repaired,for-36,overtone,0,timbre,intact,1,3,1.0,1.0,0.006550961406796008,0.0,0.0
old,for-36,overtone,0,timbre,intact,1,5,1.0,1.0,1.5067145662161327e-05,0.0,0.0
repaired,for-36,overtone,0,timbre,intact,1,5,1.0,1.0,0.006077173595354994,0.0,0.0
old,for-36,overtone,0,timbre,intact,1,6,1.0,1.0,0.00012526402671486636,0.0,0.0
repaired,for-36,overtone,0,timbre,intact,1,6,1.0,1.0,0.009723394706719013,0.0,0.0
old,for-36,overtone,0,timbre,intact,1,7,1.0,1.0,3.568735684300606e-05,0.0,0.0
repaired,for-36,overtone,0,timbre,intact,1,7,1.0,1.0,0.005004740764263715,0.0,0.0
old,for-36,overtone,0,timbre,intact,1,8,1.0,1.0,2.2530691747846276e-05,0.0,0.0
